session,response,sframe,nframes,word
30908,544687,5976,11,<eps>
30908,544687,5987,24,with
30908,544687,6011,44,their
30908,544687,6055,95,<eps>
30908,544687,6150,35,mother
30908,544687,6185,98,<eps>
30915,544806,0,120,<eps>
30915,544806,120,24,sam
30915,544806,144,231,<eps>
30915,544806,375,52,and
30915,544806,427,73,jo
30915,544806,500,4,<eps>
30915,544806,504,47,went
30915,544806,551,3,<eps>
30915,544806,554,42,for
30915,544806,596,12,<eps>
30915,544806,608,17,a
30915,544806,625,3,<backoff1>
30915,544806,628,34,what
30915,544806,662,144,<eps>
30915,544806,806,3,<backoff1>
30915,544806,809,51,took
30915,544806,860,90,<eps>
30915,544806,950,23,a
30915,544806,973,44,path
30915,544806,1017,59,<eps>
30915,544806,1076,30,through
30915,544806,1106,56,<eps>
30915,544806,1162,22,the
30915,544806,1184,5,<backoff1>
30915,544806,1189,14,jo
30915,544806,1203,30,went
30915,544806,1233,6,<eps>
30915,544806,1239,21,for
30915,544806,1260,9,a
30915,544806,1269,308,<eps>
30915,544806,1577,46,hike
30915,544806,1623,12,<backoff1>
30915,544806,1635,41,knowing
30915,544806,1676,117,<eps>
30915,544806,1793,18,the
30915,544806,1811,11,<backoff1>
30915,544806,1822,100,<eps>
30915,544806,1922,66,coming
30915,544806,1988,10,<eps>
30915,544806,1998,43,from
30915,544806,2041,26,<eps>
30915,544806,2067,14,the
30915,544806,2081,43,tree
30915,544806,2124,18,<backoff1>
30915,544806,2142,21,<eps>
30915,544806,2163,49,see
30915,544806,2212,4,<backoff1>
30915,544806,2216,28,eat
30915,544806,2244,44,<eps>
30915,544806,2288,42,sam
30915,544806,2330,56,<eps>
30915,544806,2386,37,and
30915,544806,2423,16,<backoff1>
30915,544806,2439,153,<eps>
30915,544806,2592,39,their
30915,544806,2631,27,<eps>
30915,544806,2658,68,heads
30915,544806,2726,56,<eps>
30915,544806,2782,64,jo
30915,544806,2846,96,<eps>
30915,544806,2942,56,climbed
30915,544806,2998,62,<eps>
30915,544806,3060,24,up
30915,544806,3084,43,<eps>
30915,544806,3127,17,to
30915,544806,3144,67,see
30915,544806,3211,25,<eps>
30915,544806,3236,47,what
30915,544806,3283,22,<eps>
30915,544806,3305,6,the
30915,544806,3311,13,noise
30915,544806,3324,140,<eps>
30915,544806,3464,60,was
30915,544806,3524,10,<backoff3>
30915,544806,3534,10,the
30915,544806,3544,87,noise
30915,544806,3631,171,<eps>
30915,544806,3802,36,was
30915,544806,3838,3,<backoff3>
30915,544806,3841,8,the
30915,544806,3849,62,noise
30915,544806,3911,7,<eps>
30915,544806,3918,12,was
30915,544806,3930,38,<eps>
30915,544806,3968,30,and
30915,544806,3998,52,found
30915,544806,4050,75,<eps>
30915,544806,4125,54,two
30915,544806,4179,11,<eps>
30915,544806,4190,98,baby
30915,544806,4288,30,<eps>
30915,544806,4318,128,squirrels
30915,544806,4446,31,<eps>
30915,544806,4477,11,the
30915,544806,4488,89,babies
30915,544806,4577,7,<eps>
30915,544806,4584,25,were
30915,544806,4609,72,alone
30915,544806,4681,5,<backoff1>
30915,544806,4686,84,<eps>
30915,544806,4770,54,baby
30915,544806,4824,11,<backoff1>
30915,544806,4835,9,<eps>
30915,544806,4844,32,but
30915,544806,4876,11,their
30915,544806,4887,76,mother
30915,544806,4963,13,<backoff1>
30915,544806,4976,66,heard
30915,544806,5042,97,<eps>
30915,544806,5139,14,a
30915,544806,5153,25,noise
30915,544806,5178,57,<eps>
30915,544806,5235,3,<backoff1>
30915,544806,5238,62,<eps>
30915,544806,5300,52,be
30915,544806,5352,137,<eps>
30915,544806,5489,12,<backoff1>
30915,544806,5501,66,eat
30915,544806,5567,30,sam
30915,544806,5597,17,<backoff1>
30915,544806,5614,53,knowing
30915,544806,5667,6,the
30915,544806,5673,65,squirrels
30915,544806,5738,3,<backoff1>
30915,544806,5741,45,near
30915,544806,5786,75,<eps>
30915,544806,5861,19,the
30915,544806,5880,3,<eps>
30915,544806,5883,87,children
30915,544806,5970,20,<eps>
30915,544806,5990,53,watched
30915,544806,6043,26,and
30915,544806,6069,71,<eps>
30915,544806,6140,59,waited
30915,544806,6199,61,<eps>
30915,544806,6260,64,sure
30915,544806,6324,40,<eps>
30915,544806,6364,34,enough
30915,544806,6398,16,<eps>
30915,544806,6414,30,the
30915,544806,6444,43,<eps>
30915,544806,6487,81,mother
30915,544806,6568,55,<eps>
30915,544806,6623,46,soon
30915,544806,6669,55,<eps>
30915,544806,6724,9,<backoff1>
30915,544806,6733,26,their
30915,544806,6759,15,heads
30915,544806,6774,3,<backoff1>
30915,544806,6777,35,soon
30915,544806,6812,155,<eps>
30915,544806,6967,28,returned
30915,544806,6995,124,<eps>
30915,544806,7119,10,with
30915,544806,7129,3,a
30915,544806,7132,53,mouthful
30915,544806,7185,123,<eps>
30915,544806,7308,37,of
30915,544806,7345,103,<eps>
30915,544806,7448,43,nuts
30915,544806,7491,8,the
30915,544806,7499,99,noises
30915,544806,7598,7,<eps>
30915,544806,7605,77,stopped
30915,544806,7682,64,<eps>
30915,544806,7746,27,<backoff2>
30915,544806,7773,31,a
30915,544806,7804,121,<eps>
30915,544806,7925,42,path
30915,544806,7967,3,<backoff8>
30915,544806,7970,18,the
30915,544806,7988,47,baby
30915,544806,8035,66,<eps>
30915,544806,8101,4,<backoff1>
30915,544806,8105,70,baby
30915,544806,8175,97,squirrels
30915,544806,8272,100,<eps>
30915,544806,8372,4,<backoff1>
30915,544806,8376,71,began
30915,544806,8447,3,<eps>
30915,544806,8450,41,to
30915,544806,8491,89,<eps>
30915,544806,8580,72,eat
30915,544806,8652,23,<eps>
30915,544806,8675,78,sam
30915,544806,8753,11,<eps>
30915,544806,8764,19,and
31525,553401,0,43,<eps>
31525,553401,43,34,sam
31525,553401,77,34,<eps>
31525,553401,111,20,and
31525,553401,131,35,<eps>
31525,553401,166,57,jo
31525,553401,223,44,<eps>
31525,553401,267,40,went
31525,553401,307,46,for
31525,553401,353,3,a
31525,553401,356,38,<eps>
31525,553401,394,48,hike
31525,553401,442,25,<eps>
31525,553401,467,19,they
31525,553401,486,33,<eps>
31525,553401,519,35,took
31525,553401,554,28,a
31525,553401,582,3,<eps>
31525,553401,585,38,path
31525,553401,623,60,<eps>
31525,553401,683,10,through
31525,553401,693,35,the
31525,553401,728,16,<eps>
31525,553401,744,22,woods
31525,553401,766,105,<eps>
31525,553401,871,34,suddenly
31525,553401,905,57,<eps>
31525,553401,962,39,sam
31525,553401,1001,66,heard
31525,553401,1067,5,<eps>
31525,553401,1072,14,a
31525,553401,1086,48,noise
31525,553401,1134,57,coming
31525,553401,1191,3,<eps>
31525,553401,1194,40,from
31525,553401,1234,32,<eps>
31525,553401,1266,24,the
31525,553401,1290,3,<eps>
31525,553401,1293,45,tree
31525,553401,1338,50,above
31525,553401,1388,19,<eps>
31525,553401,1407,35,their
31525,553401,1442,38,heads
31525,553401,1480,55,<eps>
31525,553401,1535,62,jo
31525,553401,1597,3,<eps>
31525,553401,1600,65,climbed
31525,553401,1665,5,<eps>
31525,553401,1670,25,up
31525,553401,1695,38,<eps>
31525,553401,1733,23,to
31525,553401,1756,15,<eps>
31525,553401,1771,25,see
31525,553401,1796,40,what
31525,553401,1836,57,<eps>
31525,553401,1893,20,the
31525,553401,1913,77,noise
31525,553401,1990,65,was
31525,553401,2055,15,<eps>
31525,553401,2070,40,and
31525,553401,2110,13,<eps>
31525,553401,2123,51,found
31525,553401,2174,17,<eps>
31525,553401,2191,38,two
31525,553401,2229,3,<eps>
31525,553401,2232,36,baby
31525,553401,2268,57,squirrels
31525,553401,2325,67,<eps>
31525,553401,2392,49,the
31525,553401,2441,201,<eps>
31525,553401,2642,51,babies
31525,553401,2693,93,<eps>
31525,553401,2786,64,were
31525,553401,2850,42,<backoff1>
31525,553401,2892,51,babies
31525,553401,2943,38,were
31525,553401,2981,67,alone
31525,553401,3048,4,<eps>
31525,553401,3052,29,but
31525,553401,3081,27,<eps>
31525,553401,3108,52,their
31525,553401,3160,35,<eps>
31525,553401,3195,61,mother
31525,553401,3256,35,must
31525,553401,3291,120,<eps>
31525,553401,3411,52,be
31525,553401,3463,3,<eps>
31525,553401,3466,65,somewhere
31525,553401,3531,29,<eps>
31525,553401,3560,50,near
31525,553401,3610,48,the
31525,553401,3658,34,<eps>
31525,553401,3692,85,children
31525,553401,3777,166,<eps>
31525,553401,3943,39,watched
31525,553401,3982,58,<eps>
31525,553401,4040,3,<backoff1>
31525,553401,4043,266,<eps>
31525,553401,4309,58,hike
31525,553401,4367,45,<eps>
31525,553401,4412,19,<backoff3>
31525,553401,4431,11,<eps>
31525,553401,4442,39,and
31525,553401,4481,42,waited
31525,553401,4523,69,sure
31525,553401,4592,31,enough
31525,553401,4623,6,the
31525,553401,4629,17,mother
31525,553401,4646,100,<eps>
31525,553401,4746,32,soon
31525,553401,4778,58,returned
31525,553401,4836,82,<eps>
31525,553401,4918,3,<backoff1>
31525,553401,4921,80,somewhere
31525,553401,5001,44,<eps>
31525,553401,5045,23,near
31525,553401,5068,187,<eps>
31525,553401,5255,66,the
31525,553401,5321,11,<backoff1>
31525,553401,5332,62,soon
31525,553401,5394,117,returned
31525,553401,5511,85,<eps>
31525,553401,5596,37,with
31525,553401,5633,97,<eps>
31525,553401,5730,20,a
31525,553401,5750,145,mouthful
31525,553401,5895,12,<eps>
31525,553401,5907,41,of
31525,553401,5948,71,<eps>
31525,553401,6019,36,nuts
31525,553401,6055,59,<eps>
31525,553401,6114,64,the
31525,553401,6178,3,<backoff1>
31525,553401,6181,33,knowing
31525,553401,6214,69,<eps>
31525,553401,6283,82,the
31525,553401,6365,21,<backoff1>
31525,553401,6386,78,noises
31525,553401,6464,19,<eps>
31525,553401,6483,68,stopped
31525,553401,6551,106,<eps>
31525,553401,6657,49,as
31525,553401,6706,21,<eps>
31525,553401,6727,15,the
31525,553401,6742,85,baby
31525,553401,6827,34,<eps>
31525,553401,6861,74,squirrels
31525,553401,6935,37,<eps>
31525,553401,6972,52,began
31525,553401,7024,20,to
31525,553401,7044,31,eat
31525,553401,7075,57,<eps>
31525,553401,7132,50,sam
31525,553401,7182,151,<eps>
31525,553401,7333,37,and
31525,553401,7370,335,<eps>
31525,553401,7705,57,jo
31525,553401,7762,3,<eps>
31525,553401,7765,71,smiled
31525,553401,7836,53,<eps>
31525,553401,7889,106,knowing
31525,553401,7995,147,<eps>
31525,553401,8142,16,the
31525,553401,8158,85,squirrels
31525,553401,8243,43,<eps>
31525,553401,8286,28,were
31525,553401,8314,54,safe
31525,553401,8368,22,<eps>
31525,553401,8390,36,with
31525,553401,8426,71,<eps>
31525,553401,8497,22,their
31525,553401,8519,54,mother
31525,553401,8573,35,<eps>
31788,557533,0,58,<eps>
31788,557533,58,58,sam
31788,557533,116,26,<eps>
31788,557533,142,34,and
31788,557533,176,37,jo
31788,557533,213,40,went
31788,557533,253,37,<eps>
31788,557533,290,23,for
31788,557533,313,26,a
31788,557533,339,60,hike
31788,557533,399,78,<eps>
31788,557533,477,36,they
31788,557533,513,3,<eps>
31788,557533,516,47,took
31788,557533,563,22,<eps>
31788,557533,585,27,a
31788,557533,612,50,path
31788,557533,662,66,through
31788,557533,728,4,<eps>
31788,557533,732,31,the
31788,557533,763,3,<eps>
31788,557533,766,36,woods
31788,557533,802,50,<eps>
31788,557533,852,78,suddenly
31788,557533,930,5,<eps>
31788,557533,935,40,sam
31788,557533,975,40,heard
31788,557533,1015,15,<eps>
31788,557533,1030,15,a
31788,557533,1045,65,noise
31788,557533,1110,49,<eps>
31788,557533,1159,39,coming
31788,557533,1198,52,from
31788,557533,1250,26,<eps>
31788,557533,1276,28,the
31788,557533,1304,39,tree
31788,557533,1343,46,above
31788,557533,1389,50,their
31788,557533,1439,52,<eps>
31788,557533,1491,41,heads
31788,557533,1532,100,<eps>
31788,557533,1632,31,jo
31788,557533,1663,3,<eps>
31788,557533,1666,65,climbed
31788,557533,1731,11,<eps>
31788,557533,1742,38,up
31788,557533,1780,44,to
31788,557533,1824,3,<eps>
31788,557533,1827,36,see
31788,557533,1863,3,<eps>
31788,557533,1866,48,what
31788,557533,1914,15,<eps>
31788,557533,1929,21,the
31788,557533,1950,66,noise
31788,557533,2016,76,<eps>
31788,557533,2092,34,was
31788,557533,2126,189,<eps>
31788,557533,2315,3,<backoff1>
31788,557533,2318,52,was
31788,557533,2370,79,<eps>
31788,557533,2449,30,and
31788,557533,2479,62,found
31788,557533,2541,16,<eps>
31788,557533,2557,65,two
31788,557533,2622,15,<eps>
31788,557533,2637,54,baby
31788,557533,2691,57,squirrels
31788,557533,2748,70,<eps>
31788,557533,2818,49,the
31788,557533,2867,58,<eps>
31788,557533,2925,3,<backoff4>
31788,557533,2928,27,<eps>
31788,557533,2955,18,the
31788,557533,2973,65,babies
31788,557533,3038,55,were
31788,557533,3093,5,<eps>
31788,557533,3098,77,alone
31788,557533,3175,5,<eps>
31788,557533,3180,43,but
31788,557533,3223,3,<eps>
31788,557533,3226,25,their
31788,557533,3251,51,mother
31788,557533,3302,41,must
31788,557533,3343,11,<eps>
31788,557533,3354,40,be
31788,557533,3394,87,<eps>
31788,557533,3481,60,somewhere
31788,557533,3541,65,near
31788,557533,3606,89,<eps>
31788,557533,3695,25,the
31788,557533,3720,56,children
31788,557533,3776,17,watched
31788,557533,3793,11,and
31788,557533,3804,50,waited
31788,557533,3854,5,<backoff1>
31788,557533,3859,30,<eps>
31788,557533,3889,64,watched
31788,557533,3953,14,<eps>
31788,557533,3967,26,and
31788,557533,3993,67,waited
31788,557533,4060,87,<eps>
31788,557533,4147,44,sure
31788,557533,4191,57,enough
31788,557533,4248,6,<eps>
31788,557533,4254,57,the
31788,557533,4311,31,<eps>
31788,557533,4342,71,mother
31788,557533,4413,9,<eps>
31788,557533,4422,29,soon
31788,557533,4451,68,returned
31788,557533,4519,7,<eps>
31788,557533,4526,33,with
31788,557533,4559,84,<eps>
31788,557533,4643,15,a
31788,557533,4658,140,mouthful
31788,557533,4798,38,<eps>
31788,557533,4836,40,of
31788,557533,4876,20,<eps>
31788,557533,4896,4,<backoff1>
31788,557533,4900,25,of
31788,557533,4925,18,<eps>
31788,557533,4943,43,nuts
31788,557533,4986,143,<eps>
31788,557533,5129,3,<backoff1>
31788,557533,5132,138,<eps>
31788,557533,5270,60,nuts
31788,557533,5330,6,the
31788,557533,5336,56,noises
31788,557533,5392,159,<eps>
31788,557533,5551,6,<backoff1>
31788,557533,5557,40,above
31788,557533,5597,219,<eps>
31788,557533,5816,64,their
31788,557533,5880,3,<backoff1>
31788,557533,5883,56,noises
31788,557533,5939,66,<eps>
31788,557533,6005,63,stopped
31788,557533,6068,27,<eps>
31788,557533,6095,42,as
31788,557533,6137,9,<eps>
31788,557533,6146,19,the
31788,557533,6165,87,baby
31788,557533,6252,17,<eps>
31788,557533,6269,62,squirrels
31788,557533,6331,20,<eps>
31788,557533,6351,56,began
31788,557533,6407,13,to
31788,557533,6420,38,eat
31788,557533,6458,73,<eps>
31788,557533,6531,35,sam
31788,557533,6566,23,and
31788,557533,6589,31,jo
31788,557533,6620,85,smiled
31788,557533,6705,39,<eps>
31788,557533,6744,57,knowing
31788,557533,6801,162,<eps>
31788,557533,6963,3,<backoff1>
31788,557533,6966,77,knowing
31788,557533,7043,59,<eps>
31788,557533,7102,20,the
31788,557533,7122,71,squirrels
31788,557533,7193,19,<eps>
31788,557533,7212,26,were
31788,557533,7238,59,safe
31788,557533,7297,29,with
31788,557533,7326,28,their
31788,557533,7354,44,mother
31788,557533,7398,15,<eps>
31901,559573,0,29,<eps>
31901,559573,29,113,sam
31901,559573,142,44,and
31901,559573,186,26,<eps>
31901,559573,212,60,jo
31901,559573,272,21,<eps>
31901,559573,293,49,went
31901,559573,342,3,<eps>
31901,559573,345,49,for
31901,559573,394,18,a
31901,559573,412,56,hike
31901,559573,468,5,<eps>
31901,559573,473,43,they
31901,559573,516,48,took
31901,559573,564,15,<eps>
31901,559573,579,72,a
31901,559573,651,19,<eps>
31901,559573,670,102,path
31901,559573,772,23,<eps>
31901,559573,795,70,through
31901,559573,865,4,<eps>
31901,559573,869,24,the
31901,559573,893,3,<eps>
31901,559573,896,65,woods
31901,559573,961,59,<eps>
31901,559573,1020,90,suddenly
31901,559573,1110,23,<backoff1>
31901,559573,1133,45,the
31901,559573,1178,86,<eps>
31901,559573,1264,24,woods
31901,559573,1288,34,<eps>
31901,559573,1322,70,suddenly
31901,559573,1392,70,sam
31901,559573,1462,11,<eps>
31901,559573,1473,55,heard
31901,559573,1528,23,<eps>
31901,559573,1551,21,a
31901,559573,1572,41,noise
31901,559573,1613,39,coming
31901,559573,1652,85,<eps>
31901,559573,1737,3,<backoff1>
31901,559573,1740,37,<eps>
31901,559573,1777,59,noise
31901,559573,1836,3,<eps>
31901,559573,1839,50,coming
31901,559573,1889,46,from
31901,559573,1935,35,the
31901,559573,1970,3,<eps>
31901,559573,1973,59,tree
31901,559573,2032,13,<eps>
31901,559573,2045,52,above
31901,559573,2097,58,their
31901,559573,2155,153,<eps>
31901,559573,2308,37,heads
31901,559573,2345,53,<eps>
31901,559573,2398,103,jo
31901,559573,2501,55,<eps>
31901,559573,2556,30,climbed
31901,559573,2586,8,up
31901,559573,2594,40,to
31901,559573,2634,6,<backoff1>
31901,559573,2640,45,above
31901,559573,2685,58,their
31901,559573,2743,36,<eps>
31901,559573,2779,25,heads
31901,559573,2804,19,<eps>
31901,559573,2823,58,jo
31901,559573,2881,70,<eps>
31901,559573,2951,6,<backoff2>
31901,559573,2957,122,<eps>
31901,559573,3079,60,jo
31901,559573,3139,3,<eps>
31901,559573,3142,63,climbed
31901,559573,3205,3,<eps>
31901,559573,3208,45,up
31901,559573,3253,51,to
31901,559573,3304,69,<eps>
31901,559573,3373,10,<backoff1>
31901,559573,3383,33,up
31901,559573,3416,10,to
31901,559573,3426,14,<eps>
31901,559573,3440,84,see
31901,559573,3524,8,<eps>
31901,559573,3532,57,what
31901,559573,3589,67,<eps>
31901,559573,3656,47,the
31901,559573,3703,3,<eps>
31901,559573,3706,55,noise
31901,559573,3761,44,was
31901,559573,3805,47,and
31901,559573,3852,57,found
31901,559573,3909,48,<eps>
31901,559573,3957,63,two
31901,559573,4020,61,<eps>
31901,559573,4081,44,baby
31901,559573,4125,58,squirrels
31901,559573,4183,9,<eps>
31901,559573,4192,42,the
31901,559573,4234,3,<eps>
31901,559573,4237,72,babies
31901,559573,4309,21,<eps>
31901,559573,4330,25,were
31901,559573,4355,33,<backoff1>
31901,559573,4388,94,somewhere
31901,559573,4482,4,<backoff1>
31901,559573,4486,123,be
31901,559573,4609,5,<backoff3>
31901,559573,4614,75,squirrels
31901,559573,4689,4,<eps>
31901,559573,4693,58,were
31901,559573,4751,3,<backoff1>
31901,559573,4754,35,but
31901,559573,4789,22,<eps>
31901,559573,4811,47,their
31901,559573,4858,67,mother
31901,559573,4925,14,<eps>
31901,559573,4939,37,must
31901,559573,4976,18,<eps>
31901,559573,4994,38,be
31901,559573,5032,80,<eps>
31901,559573,5112,78,somewhere
31901,559573,5190,7,<eps>
31901,559573,5197,54,near
31901,559573,5251,3,<backoff1>
31901,559573,5254,50,must
31901,559573,5304,112,<eps>
31901,559573,5416,11,be
31901,559573,5427,20,<eps>
31901,559573,5447,46,somewhere
31901,559573,5493,69,<eps>
31901,559573,5562,23,near
31901,559573,5585,8,the
31901,559573,5593,80,children
31901,559573,5673,39,<eps>
31901,559573,5712,46,watched
31901,559573,5758,16,<backoff1>
31901,559573,5774,34,sam
31901,559573,5808,53,<eps>
31901,559573,5861,19,and
31901,559573,5880,6,<eps>
31901,559573,5886,53,jo
31901,559573,5939,3,<eps>
31901,559573,5942,26,went
31901,559573,5968,57,for
31901,559573,6025,51,<eps>
31901,559573,6076,20,a
31901,559573,6096,55,hike
31901,559573,6151,8,<eps>
31901,559573,6159,17,they
31901,559573,6176,36,took
31901,559573,6212,3,<backoff1>
31901,559573,6215,75,somewhere
31901,559573,6290,30,<eps>
31901,559573,6320,38,near
31901,559573,6358,73,<eps>
31901,559573,6431,44,the
31901,559573,6475,174,<eps>
31901,559573,6649,44,children
31901,559573,6693,53,watched
31901,559573,6746,8,<backoff1>
31901,559573,6754,102,mother
31901,559573,6856,76,<eps>
31901,559573,6932,61,must
31901,559573,6993,36,<eps>
31901,559573,7029,17,be
31901,559573,7046,25,<eps>
31901,559573,7071,3,<backoff1>
31901,559573,7074,86,returned
31901,559573,7160,51,with
31901,559573,7211,50,<eps>
31901,559573,7261,27,a
31901,559573,7288,151,mouthful
31901,559573,7439,27,<eps>
31901,559573,7466,52,of
31901,559573,7518,47,<eps>
31901,559573,7565,90,nuts
31901,559573,7655,5,<backoff4>
31901,559573,7660,8,a
31901,559573,7668,55,mouthful
31901,559573,7723,18,of
31901,559573,7741,64,nuts
31901,559573,7805,28,<eps>
31901,559573,7833,13,the
31901,559573,7846,65,<eps>
31901,559573,7911,28,noises
31901,559573,7939,96,stopped
31901,559573,8035,17,<backoff1>
31901,559573,8052,25,went
31901,559573,8077,60,<eps>
31901,559573,8137,34,for
31901,559573,8171,46,a
31901,559573,8217,47,hike
31901,559573,8264,15,they
31901,559573,8279,11,took
31901,559573,8290,4,<eps>
31901,559573,8294,17,a
31901,559573,8311,4,<eps>
31901,559573,8315,44,path
31901,559573,8359,5,<backoff1>
31901,559573,8364,43,as
31901,559573,8407,35,<eps>
31901,559573,8442,31,the
31901,559573,8473,3,<eps>
31901,559573,8476,59,baby
31901,559573,8535,94,squirrels
31901,559573,8629,23,<eps>
31901,559573,8652,63,began
31901,559573,8715,27,to
31901,559573,8742,3,<eps>
31901,559573,8745,45,eat
31901,559573,8790,28,<eps>
31901,559573,8818,49,sam
31901,559573,8867,5,<eps>
31901,559573,8872,31,and
31901,559573,8903,56,jo
31901,559573,8959,3,<eps>
31901,559573,8962,34,smiled
31930,560124,0,36,<eps>
31930,560124,36,53,sam
31930,560124,89,36,and
31930,560124,125,14,jo
31930,560124,139,30,went
31930,560124,169,14,for
31930,560124,183,22,<eps>
31930,560124,205,40,a
31930,560124,245,3,<backoff1>
31930,560124,248,27,went
31930,560124,275,18,for
31930,560124,293,3,a
31930,560124,296,36,hike
31930,560124,332,43,<eps>
31930,560124,375,36,they
31930,560124,411,23,took
31930,560124,434,7,a
31930,560124,441,50,path
31930,560124,491,13,through
31930,560124,504,7,<eps>
31930,560124,511,11,the
31930,560124,522,48,woods
31930,560124,570,113,suddenly
31930,560124,683,110,<eps>
31930,560124,793,30,sam
31930,560124,823,9,heard
31930,560124,832,7,a
31930,560124,839,36,noise
31930,560124,875,14,<backoff2>
31930,560124,889,48,sam
31930,560124,937,33,heard
31930,560124,970,3,<eps>
31930,560124,973,9,a
31930,560124,982,40,noise
31930,560124,1022,44,<eps>
31930,560124,1066,61,coming
31930,560124,1127,37,<eps>
31930,560124,1164,45,from
31930,560124,1209,41,<eps>
31930,560124,1250,22,the
31930,560124,1272,17,<eps>
31930,560124,1289,54,tree
31930,560124,1343,36,<eps>
31930,560124,1379,70,above
31930,560124,1449,65,their
31930,560124,1514,21,<backoff1>
