Session,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,Retell,SAQ,WCPM_consistency
46016,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.75,0.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.16666666666666666,0.5833333333333334,0.75,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,3.614333333333333,0.6666666666666666,0.2075098814229249
46486,0.625,0.625,0.25,0.625,0.8333333333333334,0.625,0.0,0.5,0.5,1.0,0.0,0.0,0.375,0.625,0.625,1.0,0.5,0.25,1.0,0.6666666666666666,2.677,0.3333333333333333,0.2103174603174602
48778,1.0,0.8,0.9,0.9,1.0,0.9,0.4,0.8,1.0,1.0,0.8,0.6,0.5,0.7,0.7,1.0,1.0,1.0,1.0,1.0,2.9226666666666667,0.5,0.17767988252569764
52345,1.0,0.75,0.6666666666666666,0.9166666666666666,1.0,0.9166666666666666,0.5,0.5,1.0,1.0,0.16666666666666666,0.0,0.5833333333333334,0.6666666666666666,0.5833333333333334,1.0,0.8333333333333334,0.6666666666666666,1.0,1.0,2.8906666666666667,0.3333333333333333,0.49061662198391415
53644,0.8333333333333334,0.8333333333333334,0.5833333333333334,0.75,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.8333333333333334,1.0,1.0,0.5833333333333334,0.8333333333333334,0.75,0.16666666666666666,0.5,0.8333333333333334,1.0,0.6666666666666666,1.0,3.658333333333333,0.8333333333333334,0.33771929824561403
33683,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.5,1.0,1.0,1.0,0.8333333333333334,0.6666666666666666,0.75,0.9166666666666666,0.3333333333333333,1.0,0.8333333333333334,1.0,1.0,1.0,2.6511666666666667,0.4166666666666667,0.19897304236200256
34873,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.3333333333333333,1.0,1.0,1.0,0.8333333333333334,0.75,0.75,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,1.0,2.65,0.0,0.3210633946830265
37822,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,0.4166666666666667,0.75,1.0,1.0,1.0,1.0,1.0,1.0,3.2126666666666672,0.8333333333333334,0.14882506527415135
38623,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.0,0.16666666666666666,0.4166666666666667,0.5,0.25,1.0,0.6666666666666666,0.6666666666666666,1.0,0.9166666666666666,1.8491666666666668,0.5,0.7247386759581881
41929,0.875,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.9,0.8,0.8,0.9,1.0,1.0,1.0,0.8,0.8333333333333334,3.7403333333333335,1.0,0.47218934911242594
42844,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.6666666666666666,0.8333333333333334,1.0,1.0,1.0,0.6666666666666666,0.75,0.8333333333333334,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,2.969,1.0,0.018735362997658177
49397,1.0,1.0,0.9,1.0,1.0,1.0,0.8,0.8,0.6,1.0,1.0,0.7,0.5,0.8,0.7,1.0,1.0,1.0,1.0,0.75,2.329,0.8333333333333334,0.22459893048128357
49829,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,2.6175,1.0,0.3101145038167939
52240,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.75,0.5833333333333334,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,2.4406666666666665,0.75,0.1808415398388541
29891,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,0.5,0.75,0.8333333333333334,0.9166666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,3.7264999999999997,0.6666666666666666,0.3212121212121213
34499,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,0.8333333333333334,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.8333333333333334,1.0,3.8605,0.6666666666666666,0.44175627240143367
35290,1.0,0.6666666666666666,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.0,1.0,1.0,1.0,0.16666666666666666,0.5,0.4166666666666667,0.75,0.4166666666666667,1.0,1.0,0.0,0.8333333333333334,1.0,2.281833333333333,0.0,0.16019417475728157
37798,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.17722534081796318
42724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,3.1101666666666667,0.8333333333333334,0.33440860215053775
44352,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,2.765833333333333,1.0,0.1095890410958904
46513,0.7,0.8,0.6,0.8,0.9,0.9,0.0,0.8,1.0,1.0,0.0,0.2,0.5,0.5,0.6,1.0,0.8,0.0,1.0,0.6666666666666666,3.4904999999999995,0.6666666666666666,0.29537366548042704
51253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.8333333333333334,0.04454101032047794
26548,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.8333333333333334,1.0,0.75,0.9166666666666666,0.9166666666666666,0.5833333333333334,1.0,1.0,1.0,0.8333333333333334,0.9166666666666666,3.9324999999999997,0.6666666666666666,0.17159763313609466
33895,1.0,1.0,0.875,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.25,0.6,0.625,0.75,0.625,1.0,0.75,1.0,1.0,0.8,2.9665,0.5,0.20767888307155322
49812,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.8333333333333334,0.75,0.6666666666666666,0.8333333333333334,0.6666666666666666,1.0,0.8333333333333334,1.0,1.0,0.9166666666666666,2.091666666666667,0.16666666666666666,0.2963885429638854
29461,0.7,0.7,0.7,0.7,0.7,0.6,0.0,0.6,0.4,1.0,0.4,0.5,0.8,0.7,0.5,1.0,0.6,0.8,1.0,1.0,2.975333333333333,0.8333333333333334,0.23619047619047617
26604,0.75,0.75,0.75,0.875,1.0,0.875,0.0,0.75,1.0,1.0,0.25,0.0,0.5,0.375,0.625,1.0,1.0,0.5,1.0,0.875,2.857,0.75,0.3069053708439898
29598,0.875,0.875,0.75,0.875,0.875,1.0,0.5,1.0,1.0,1.0,0.0,0.25,0.6,0.625,0.8333333333333334,1.0,1.0,0.75,0.75,0.5833333333333334,2.4405,1.0,0.4105960264900663
33564,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,0.9166666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,3.7550000000000003,1.0,0.18539865513928913
33781,1.0,0.8333333333333334,0.9166666666666666,1.0,1.0,0.9166666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.8333333333333334,0.6666666666666666,1.0,0.75,1.0,1.0,1.0,1.0,1.0,3.357666666666667,0.75,0.08153477218225416
34127,0.9,0.8,0.9,0.9,1.0,1.0,0.6,0.8,1.0,1.0,1.0,0.8,0.7,0.8,0.5,1.0,1.0,1.0,0.8,0.8333333333333334,2.7908333333333335,0.75,0.19283065512978978
34854,0.9,0.8,0.8,0.9,1.0,1.0,0.6,1.0,1.0,1.0,0.75,0.6,0.9,0.8,0.8,1.0,0.8,1.0,1.0,0.75,3.3810000000000002,0.8333333333333334,0.290519877675841
33546,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,0.8333333333333334,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,2.0858333333333334,0.5,0.5907335907335907
41135,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9166666666666666,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,2.8335000000000004,0.8333333333333334,0.10451977401129937
17627,0.9,1.0,0.8,1.0,0.8,1.0,0.2,0.6,1.0,1.0,0.0,0.2,0.6,0.6,0.4,1.0,1.0,0.2,0.6,0.8333333333333334,2.6341666666666668,0.5,0.29936305732484075
24861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.875,1.0,1.0,0.375,0.5,1.0,1.0,1.0,0.8,1.6071666666666669,0.8333333333333334,1.024534686971235
26406,1.0,0.8333333333333334,0.75,1.0,0.75,0.75,0.16666666666666666,0.8333333333333334,1.0,1.0,0.5,0.5833333333333334,0.75,0.8333333333333334,0.5,1.0,0.6666666666666666,0.8333333333333334,1.0,1.0,3.2865,0.8333333333333334,0.23500810372771463
26621,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,0.6666666666666666,0.8333333333333334,1.0,1.0,1.0,1.0,0.5,1.0,0.8333333333333334,1.0,1.0,1.0,3.5975,1.0,0.13860544217687074
29692,1.0,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,1.0,0.6666666666666666,1.0,1.0,0.8333333333333334,0.16666666666666666,0.5,0.5,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,1.0,1.3281666666666667,0.3333333333333333,0.025830258302583
33680,0.8,0.5,0.5,0.6,0.9,0.6,0.0,0.6,1.0,1.0,0.0,0.0,0.4,0.4,0.3,1.0,0.8,0.0,0.8,0.75,3.153,0.16666666666666666,0.30158730158730157
33791,1.0,0.9166666666666666,0.9166666666666666,1.0,0.8333333333333334,0.9166666666666666,1.0,0.6666666666666666,1.0,1.0,0.8333333333333334,0.75,0.8333333333333334,0.75,0.5,1.0,1.0,1.0,0.8333333333333334,1.0,3.577833333333333,0.8333333333333334,0.2639405204460966
44185,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.8333333333333334,0.9166666666666666,1.0,0.9166666666666666,0.5,1.0,1.0,1.0,1.0,1.0,2.866166666666667,0.6666666666666666,0.16050686378035905
46769,0.9,0.7,0.875,1.0,1.0,1.0,0.5,0.75,0.6,1.0,0.2,0.1,0.5,0.6666666666666666,0.375,1.0,1.0,0.6,1.0,0.5833333333333334,2.872666666666667,0.8333333333333334,0.10129870129870126
47410,0.7,0.7,0.8,0.7,0.8,0.6,0.0,0.4,1.0,1.0,0.4,0.1,0.4,0.5,0.3,1.0,0.8,0.4,1.0,0.75,3.7074999999999996,0.6666666666666666,0.5944584382871536
47419,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,3.3473333333333333,1.0,0.12883895131086154
49270,0.75,0.75,0.625,0.75,0.75,0.875,0.0,1.0,1.0,1.0,0.5,0.375,0.625,0.875,0.25,1.0,1.0,0.75,1.0,0.5833333333333334,1.74,0.5,0.4164759725400458
50636,0.9285714285714286,0.8571428571428571,0.7857142857142857,1.0,1.0,0.7857142857142857,0.5714285714285714,1.0,1.0,1.0,0.8571428571428571,0.7857142857142857,0.7142857142857143,0.7142857142857143,0.5,1.0,1.0,1.0,1.0,1.0,3.8729999999999998,0.8333333333333334,0.20475113122171953
50867,0.75,0.75,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.3333333333333333,0.5,0.8333333333333334,1.0,0.5,0.6666666666666666,0.5833333333333334,0.75,0.16666666666666666,1.0,0.8333333333333334,0.8333333333333334,1.0,1.0,3.901,1.0,0.11764705882352937
52619,1.0,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.5,1.0,1.0,1.0,0.8333333333333334,0.6666666666666666,1.0,0.9166666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,3.3663333333333334,0.5,0.2726326742976067
26122,0.8333333333333334,0.9166666666666666,0.75,1.0,1.0,0.9166666666666666,0.8333333333333334,1.0,1.0,1.0,0.16666666666666666,0.0,0.4166666666666667,0.4166666666666667,0.8333333333333334,1.0,1.0,0.6666666666666666,1.0,1.0,3.561833333333334,0.6666666666666666,0.15966386554621836
26187,0.875,0.875,0.875,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.75,0.625,0.875,0.75,0.875,1.0,1.0,1.0,1.0,0.5,3.9478333333333335,1.0,0.12134502923976624
28201,1.0,0.75,0.75,0.9166666666666666,1.0,0.75,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8333333333333334,1.0,1.0,1.0,1.0,1.4198333333333333,0.5,0.31669266770670823
30541,1.0,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,0.5,1.0,1.0,1.0,1.0,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,2.703666666666667,0.8333333333333334,0.27527527527527523
38140,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,0.8333333333333334,0.8333333333333334,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,3.7846666666666664,0.8333333333333334,0.18406072106261856
39606,0.9166666666666666,0.9166666666666666,0.8333333333333334,1.0,1.0,1.0,0.5,0.8333333333333334,0.6666666666666666,1.0,0.8333333333333334,1.0,0.6666666666666666,0.75,0.4166666666666667,1.0,1.0,1.0,0.8333333333333334,1.0,3.0066666666666664,0.6666666666666666,0.2341417910447762
52098,0.75,0.6666666666666666,0.5,0.75,0.4166666666666667,0.9166666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.5,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,3.2541666666666664,0.8333333333333334,0.163758389261745
52099,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.8,0.8,1.0,0.8,0.6,0.5,0.8,1.0,1.0,0.8,1.0,1.0,0.75,3.8145000000000002,1.0,0.06625766871165652
44677,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.8333333333333334,0.6666666666666666,0.8333333333333334,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,3.9378333333333333,0.8333333333333334,0.18904109589041113
24188,0.9166666666666666,0.8333333333333334,0.75,0.9166666666666666,0.9166666666666666,0.6666666666666666,0.5,0.8333333333333334,1.0,1.0,0.5,0.75,0.5833333333333334,0.8333333333333334,0.75,1.0,0.8333333333333334,0.8333333333333334,1.0,1.0,2.7106666666666666,1.0,0.159016393442623
26812,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,0.6666666666666666,1.0,0.75,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.2555,1.0,0.036199095022624465
29639,0.875,0.75,0.625,1.0,0.875,0.875,0.25,1.0,1.0,1.0,0.5,0.16666666666666666,0.25,0.625,0.375,1.0,1.0,0.5,1.0,0.6666666666666666,2.7351666666666667,0.5,0.34097421203438394
52824,0.9166666666666666,1.0,0.75,1.0,0.8333333333333334,0.75,0.3333333333333333,0.5,1.0,1.0,0.6666666666666666,0.75,0.75,0.8333333333333334,0.6666666666666666,1.0,0.6666666666666666,1.0,0.8333333333333334,1.0,3.9391666666666665,0.5833333333333334,0.20625
26324,1.0,1.0,0.9,1.0,0.8,1.0,0.6,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.8,1.0,0.8,1.0,1.0,0.75,2.841333333333333,1.0,0.04557640750670236
32846,0.8333333333333334,0.75,0.5833333333333334,0.8333333333333334,1.0,0.75,0.3333333333333333,0.8333333333333334,0.6666666666666666,1.0,0.6666666666666666,0.5833333333333334,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.8333333333333334,2.4825,0.6666666666666666,0.23589001447178
40212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,3.0130000000000003,0.8333333333333334,0.16924265842349298
52148,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,1.0,0.8333333333333334,1.0,0.8,0.9166666666666666,0.5,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,3.955,0.8333333333333334,0.42
53366,0.8333333333333334,0.8333333333333334,0.5,0.75,0.75,0.75,0.16666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.8333333333333334,0.9166666666666666,1.0,0.6666666666666666,0.25,1.0,0.5,0.6666666666666666,0.8333333333333334,0.9166666666666666,3.988,0.8333333333333334,0.04621848739495794
28974,0.4,0.3,0.3,0.75,0.75,0.75,0.5,0.25,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.0,1.0,0.5833333333333334,2.2641666666666667,0.0,1.0062111801242235
45609,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.813333333333333,0.8333333333333334,0.1311172668513389
45123,1.0,0.875,0.875,1.0,1.0,0.875,0.75,1.0,1.0,1.0,0.75,0.875,0.875,1.0,0.375,1.0,1.0,1.0,1.0,0.6666666666666666,3.341666666666667,0.8333333333333334,0.2096774193548388
26750,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.9023333333333334,0.6666666666666666,0.2688888888888888
47309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5745,0.8333333333333334,0.2761578044596912
29103,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8333333333333334,1.0,1.0,0.5,1.0,0.8333333333333334,1.0,0.75,1.0,0.8333333333333334,1.0,1.0,1.0,3.5465,0.6666666666666666,0.17780840799448663
37944,0.75,0.75,0.75,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.75,0.25,1.0,1.0,1.0,1.0,0.3333333333333333,4.0,1.0,0.48767123287671227
31501,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.705666666666666,0.6666666666666666,0.30937499999999996
33562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4415,0.75,0.30303030303030304
29357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2258333333333336,0.5,1.2032786885245903
33883,1.0,0.5,1.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.16666666666666666,1.9781666666666666,0.16666666666666666,0.35620915032679745
30673,1.0,1.0,0.5,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,1.0,0.08333333333333333,2.9018333333333337,0.6666666666666666,0.16945107398568007
53579,0.5,0.5,0.5,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.3333333333333333,2.263833333333334,0.16666666666666666,inf
46628,1.0,0.8333333333333334,0.75,0.75,0.75,0.75,0.5,1.0,1.0,1.0,0.0,0.0,0.75,0.75,0.8333333333333334,1.0,1.0,0.5,1.0,0.4166666666666667,2.7321666666666666,0.6666666666666666,0.2777777777777779
29522,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.375,2.357666666666667,0.5,0.5243488108720273
30056,0.6666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.25,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.25,0.75,0.5833333333333334,3.1556666666666664,1.0,0.5016181229773463
24221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.75,0.25,0.5,1.0,1.0,1.0,1.0,1.0,0.75,1.977,0.6666666666666666,0.320754716981132
26274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2600000000000002,0.16666666666666666,
16806,0.9166666666666666,0.75,0.5,0.5833333333333334,0.75,0.5,0.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.4166666666666667,0.5833333333333334,0.16666666666666666,0.5,0.5,0.0,1.0,0.8333333333333334,0.9886666666666667,0.5,0.2031249999999999
40657,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.6666666666666666,0.5,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.75,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,0.8333333333333334,2.5241666666666664,0.5,0.4457593688362918
42485,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.6,0.8,1.0,0.8,0.9,0.8,0.7,0.6,1.0,1.0,1.0,0.8,0.7,2.1365,0.6666666666666666,0.19430814524043175
16970,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.8333333333333334,1.0,0.16666666666666666,0.25,0.5833333333333334,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.5,0.5,0.9166666666666666,2.1033333333333335,0.8333333333333334,0.34396355353075175
31630,1.0,1.0,0.9,1.0,1.0,0.9,0.6,0.8,0.6666666666666666,0.6666666666666666,0.2,1.0,0.5,0.5833333333333334,0.5,1.0,1.0,1.0,0.6666666666666666,0.75,2.5595,0.6666666666666666,0.11323896752706074
32762,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,0.5,0.6666666666666666,1.0,1.0,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.8333333333333334,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.9166666666666666,2.6954999999999996,0.8333333333333334,0.5449101796407185
33511,0.75,0.5,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,1.8988333333333334,0.3333333333333333,1.2704626334519573
51352,0.75,0.75,0.75,0.75,0.8333333333333334,0.9166666666666666,0.0,0.16666666666666666,0.6666666666666666,1.0,1.0,0.75,0.25,0.6666666666666666,0.16666666666666666,1.0,1.0,1.0,1.0,0.9166666666666666,1.7168333333333334,0.6666666666666666,0.03106508875739637
19791,1.0,0.875,0.625,0.625,0.875,0.625,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.375,1.0,1.0,0.0,0.75,0.75,2.557166666666667,0.5,0.38688524590163936
20183,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,0.5,0.6666666666666666,0.8333333333333334,1.0,1.0,0.75,0.6666666666666666,0.75,0.4166666666666667,0.8333333333333334,1.0,1.0,0.5,0.9166666666666666,3.4795,0.5,0.2821158690176322
20244,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.4,0.5,0.75,0.8333333333333334,0.5,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,2.804,0.6666666666666666,0.34317343173431736
27539,1.0,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,0.8333333333333334,1.0,1.0,1.0,0.3333333333333333,0.5,0.75,0.9166666666666666,0.9166666666666666,0.6666666666666666,1.0,1.0,1.0,0.9166666666666666,4.0,0.8333333333333334,0.22129783693843588
27717,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666,1.0,0.0,0.5,1.0,1.0,0.8333333333333334,0.6666666666666666,1.0,0.9166666666666666,0.1,0.8333333333333334,0.6666666666666666,1.0,1.0,0.9166666666666666,3.0431666666666666,0.8333333333333334,0.21534653465346543
27861,0.8333333333333334,0.8333333333333334,0.75,0.75,0.75,0.75,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.5,0.4166666666666667,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.5,0.6666666666666666,1.0,0.9166666666666666,3.1199999999999997,1.0,0.48000000000000004
31213,1.0,0.9,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.5,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.5833333333333334,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.9166666666666666,2.4948333333333337,0.5,0.649164677804296
31607,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,1.0,0.6666666666666666,0.16666666666666666,1.0,0.8333333333333334,0.6666666666666666,0.75,0.75,0.8333333333333334,0.3333333333333333,1.0,1.0,1.0,0.8333333333333334,0.9166666666666666,2.4231666666666665,0.3333333333333333,0.07631874298540962
31733,0.9,0.8,0.875,0.875,0.75,0.75,0.25,0.0,0.8333333333333334,0.75,0.5,0.6,0.5,0.4,0.16666666666666666,0.2,0.5,0.5,0.4,0.8,2.4095,0.3333333333333333,0.7304189435336975
31743,0.875,0.875,0.625,0.75,0.75,0.75,0.0,0.75,1.0,1.0,0.0,0.25,0.5,0.625,0.5,1.0,0.75,0.75,1.0,0.5833333333333334,1.3003333333333333,0.3333333333333333,0.06521739130434782
31997,1.0,1.0,0.875,0.75,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.75,0.875,0.5,0.625,0.625,1.0,1.0,1.0,0.75,0.875,2.2403333333333335,0.5,0.15315315315315314
32666,0.5,0.4,0.3,0.3,0.2,0.1,0.0,0.0,0.2,0.6,0.0,0.3,0.1,0.2,0.0,0.2,0.0,0.0,0.6,0.6666666666666666,0.9630000000000001,0.16666666666666666,0.4425287356321839
33138,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.5,0.5,1.0,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,0.3333333333333333,1.0,1.0,1.0,1.0,0.9166666666666666,3.1063333333333336,0.8333333333333334,0.5225352112676056
33184,1.0,1.0,0.75,0.625,0.75,0.625,0.0,0.75,0.5,1.0,0.5,0.375,0.75,0.875,0.125,1.0,0.75,0.25,1.0,0.8,3.0641666666666665,0.8333333333333334,0.1724890829694323
