session,response,sframe,nframes,word
30915,544814,8393,49,<eps>
30915,544814,8442,40,but
30915,544814,8482,21,<eps>
30915,544814,8503,44,for
30915,544814,8547,17,<backoff1>
30915,544814,8564,79,houseplants
30915,544814,8643,55,<eps>
31525,553410,0,157,<eps>
31525,553410,157,19,room
31525,553410,176,81,<eps>
31525,553410,257,15,six
31525,553410,272,5,<eps>
31525,553410,277,25,is
31525,553410,302,65,learning
31525,553410,367,24,to
31525,553410,391,3,<eps>
31525,553410,394,41,grow
31525,553410,435,58,plants
31525,553410,493,6,<eps>
31525,553410,499,24,each
31525,553410,523,327,<eps>
31525,553410,850,22,<backoff1>
31525,553410,872,22,<eps>
31525,553410,894,62,and
31525,553410,956,37,a
31525,553410,993,3,<eps>
31525,553410,996,69,pot
31525,553410,1065,58,<eps>
31525,553410,1123,17,the
31525,553410,1140,53,<eps>
31525,553410,1193,13,kids
31525,553410,1206,70,<eps>
31525,553410,1276,68,will
31525,553410,1344,27,learn
31525,553410,1371,34,<eps>
31525,553410,1405,24,to
31525,553410,1429,3,<eps>
31525,553410,1432,46,take
31525,553410,1478,55,care
31525,553410,1533,6,of
31525,553410,1539,72,<eps>
31525,553410,1611,16,the
31525,553410,1627,128,<eps>
31525,553410,1755,112,houseplants
31525,553410,1867,75,<eps>
31525,553410,1942,27,as
31525,553410,1969,55,<eps>
31525,553410,2024,26,they
31525,553410,2050,78,grow
31525,553410,2128,72,<eps>
31525,553410,2200,113,everyday
31525,553410,2313,34,<eps>
31525,553410,2347,45,they
31525,553410,2392,58,will
31525,553410,2450,43,write
31525,553410,2493,71,<eps>
31525,553410,2564,45,in
31525,553410,2609,49,<eps>
31525,553410,2658,48,their
31525,553410,2706,3,<eps>
31525,553410,2709,72,journals
31525,553410,2781,86,<eps>
31525,553410,2867,40,as
31525,553410,2907,22,<eps>
31525,553410,2929,22,they
31525,553410,2951,30,<eps>
31525,553410,2981,40,learn
31525,553410,3021,65,about
31525,553410,3086,20,<eps>
31525,553410,3106,23,the
31525,553410,3129,73,<eps>
31525,553410,3202,58,needs
31525,553410,3260,77,<eps>
31525,553410,3337,7,of
31525,553410,3344,193,<eps>
31525,553410,3537,31,their
31525,553410,3568,61,plants
31525,553410,3629,196,<eps>
31525,553410,3825,57,at
31525,553410,3882,161,<eps>
31525,553410,4043,45,the
31525,553410,4088,4,<eps>
31525,553410,4092,48,end
31525,553410,4140,6,of
31525,553410,4146,65,<eps>
31525,553410,4211,36,the
31525,553410,4247,3,<eps>
31525,553410,4250,53,school
31525,553410,4303,63,year
31525,553410,4366,3,<eps>
31525,553410,4369,43,they
31525,553410,4412,48,will
31525,553410,4460,3,<eps>
31525,553410,4463,50,take
31525,553410,4513,49,<eps>
31525,553410,4562,34,their
31525,553410,4596,56,plants
31525,553410,4652,59,home
31525,553410,4711,3,<eps>
31525,553410,4714,41,but
31525,553410,4755,19,<eps>
31525,553410,4774,76,for
31525,553410,4850,76,now
31525,553410,4926,15,<eps>
31525,553410,4941,17,the
31525,553410,4958,3,<eps>
31525,553410,4961,105,classroom
31525,553410,5066,67,<eps>
31525,553410,5133,46,is
31525,553410,5179,35,much
31525,553410,5214,33,<eps>
31525,553410,5247,68,greener
31525,553410,5315,67,<eps>
31525,553410,5382,34,with
31525,553410,5416,49,<eps>
31525,553410,5465,73,so
31525,553410,5538,46,many
31525,553410,5584,5,<eps>
31525,553410,5589,57,different
31525,553410,5646,3,<eps>
31525,553410,5649,70,plants
31525,553410,5719,59,<eps>
31525,553410,5778,74,around
31525,553410,5852,3,<eps>
31525,553410,5855,40,the
31525,553410,5895,3,<eps>
31525,553410,5898,43,room
31525,553410,5941,22,<eps>
31788,557541,0,61,<eps>
31788,557541,61,45,room
31788,557541,106,44,six
31788,557541,150,21,is
31788,557541,171,50,learning
31788,557541,221,23,to
31788,557541,244,35,grow
31788,557541,279,48,plants
31788,557541,327,56,<eps>
31788,557541,383,33,each
31788,557541,416,49,student
31788,557541,465,52,has
31788,557541,517,39,<eps>
31788,557541,556,26,a
31788,557541,582,44,plant
31788,557541,626,5,<eps>
31788,557541,631,53,and
31788,557541,684,52,<eps>
31788,557541,736,23,a
31788,557541,759,50,pot
31788,557541,809,49,<eps>
31788,557541,858,35,the
31788,557541,893,3,<eps>
31788,557541,896,38,kids
31788,557541,934,72,<eps>
31788,557541,1006,56,will
31788,557541,1062,27,<eps>
31788,557541,1089,42,learn
31788,557541,1131,23,to
31788,557541,1154,52,take
31788,557541,1206,17,<eps>
31788,557541,1223,64,care
31788,557541,1287,7,<eps>
31788,557541,1294,52,of
31788,557541,1346,43,the
31788,557541,1389,63,<eps>
31788,557541,1452,90,houseplants
31788,557541,1542,92,<eps>
31788,557541,1634,40,as
31788,557541,1674,37,they
31788,557541,1711,80,grow
31788,557541,1791,64,<eps>
31788,557541,1855,87,everyday
31788,557541,1942,55,they
31788,557541,1997,58,will
31788,557541,2055,3,<eps>
31788,557541,2058,51,write
31788,557541,2109,22,<eps>
31788,557541,2131,33,in
31788,557541,2164,58,<eps>
31788,557541,2222,96,their
31788,557541,2318,5,<eps>
31788,557541,2323,65,journals
31788,557541,2388,14,<eps>
31788,557541,2402,37,as
31788,557541,2439,12,<eps>
31788,557541,2451,33,they
31788,557541,2484,35,learn
31788,557541,2519,5,<eps>
31788,557541,2524,64,about
31788,557541,2588,36,the
31788,557541,2624,119,<eps>
31788,557541,2743,50,needs
31788,557541,2793,157,<eps>
31788,557541,2950,52,of
31788,557541,3002,25,<eps>
31788,557541,3027,22,their
31788,557541,3049,67,plants
31788,557541,3116,25,<eps>
31788,557541,3141,4,<backoff2>
31788,557541,3145,23,their
31788,557541,3168,49,plants
31788,557541,3217,116,<eps>
31788,557541,3333,39,at
31788,557541,3372,30,<eps>
31788,557541,3402,40,the
31788,557541,3442,4,<eps>
31788,557541,3446,56,end
31788,557541,3502,53,<eps>
31788,557541,3555,46,of
31788,557541,3601,21,the
31788,557541,3622,3,<eps>
31788,557541,3625,35,school
31788,557541,3660,64,year
31788,557541,3724,64,<eps>
31788,557541,3788,47,they
31788,557541,3835,35,will
31788,557541,3870,58,take
31788,557541,3928,36,their
31788,557541,3964,50,plants
31788,557541,4014,57,home
31788,557541,4071,129,<eps>
31788,557541,4200,34,but
31788,557541,4234,17,for
31788,557541,4251,46,now
31788,557541,4297,26,the
31788,557541,4323,93,classroom
31788,557541,4416,9,<eps>
31788,557541,4425,20,is
31788,557541,4445,30,much
31788,557541,4475,71,greener
31788,557541,4546,26,<eps>
31788,557541,4572,29,with
31788,557541,4601,47,<eps>
31788,557541,4648,84,so
31788,557541,4732,7,<backoff1>
31788,557541,4739,24,so
31788,557541,4763,44,many
31788,557541,4807,62,different
31788,557541,4869,51,plants
31788,557541,4920,32,<eps>
31788,557541,4952,53,around
31788,557541,5005,18,the
31788,557541,5023,49,room
31788,557541,5072,42,<eps>
31930,560132,0,161,<eps>
31930,560132,161,24,room
31930,560132,185,64,six
31930,560132,249,4,<eps>
31930,560132,253,10,is
31930,560132,263,20,learning
31930,560132,283,25,to
31930,560132,308,7,<backoff1>
31930,560132,315,15,each
31930,560132,330,46,student
31930,560132,376,3,<eps>
31930,560132,379,22,has
31930,560132,401,8,a
31930,560132,409,34,plant
31930,560132,443,4,<eps>
31930,560132,447,22,and
31930,560132,469,4,<eps>
31930,560132,473,21,a
31930,560132,494,31,pot
31930,560132,525,44,<eps>
31930,560132,569,12,the
31930,560132,581,49,kids
31930,560132,630,26,will
31930,560132,656,14,learn
31930,560132,670,25,<eps>
31930,560132,695,20,to
31930,560132,715,30,take
31930,560132,745,54,care
31930,560132,799,3,<eps>
31930,560132,802,28,of
31930,560132,830,21,the
31930,560132,851,145,<eps>
31930,560132,996,121,houseplants
31930,560132,1117,40,<eps>
31930,560132,1157,42,as
31930,560132,1199,21,they
31930,560132,1220,45,grow
31930,560132,1265,53,<eps>
31930,560132,1318,75,everyday
31930,560132,1393,67,<eps>
31930,560132,1460,22,they
31930,560132,1482,56,will
31930,560132,1538,34,<eps>
31930,560132,1572,55,write
31930,560132,1627,51,<eps>
31930,560132,1678,30,in
31930,560132,1708,35,their
31930,560132,1743,6,<eps>
31930,560132,1749,74,journals
31930,560132,1823,16,<eps>
31930,560132,1839,38,as
31930,560132,1877,31,they
31930,560132,1908,48,learn
31930,560132,1956,15,<eps>
31930,560132,1971,53,about
31930,560132,2024,10,<eps>
31930,560132,2034,29,the
31930,560132,2063,83,needs
31930,560132,2146,11,<eps>
31930,560132,2157,20,of
31930,560132,2177,14,<eps>
31930,560132,2191,12,their
31930,560132,2203,77,plants
31930,560132,2280,56,<eps>
31930,560132,2336,54,at
31930,560132,2390,18,the
31930,560132,2408,9,<eps>
31930,560132,2417,81,end
31930,560132,2498,36,of
31930,560132,2534,6,the
31930,560132,2540,47,school
31930,560132,2587,72,year
31930,560132,2659,47,<eps>
31930,560132,2706,172,they
31930,560132,2878,3,<eps>
31930,560132,2881,31,will
31930,560132,2912,73,take
31930,560132,2985,21,their
31930,560132,3006,48,plants
31930,560132,3054,9,home
31930,560132,3063,103,<eps>
31930,560132,3166,22,but
31930,560132,3188,16,for
31930,560132,3204,24,<eps>
31930,560132,3228,57,now
31930,560132,3285,58,<eps>
31930,560132,3343,13,the
31930,560132,3356,46,classroom
31930,560132,3402,31,is
31930,560132,3433,15,<eps>
31930,560132,3448,42,much
31930,560132,3490,59,greener
31930,560132,3549,26,with
31930,560132,3575,39,so
31930,560132,3614,44,many
31930,560132,3658,52,different
31930,560132,3710,21,plants
31930,560132,3731,33,around
31930,560132,3764,12,the
31930,560132,3776,45,room
31930,560132,3821,94,<eps>
31942,560338,0,304,<eps>
31942,560338,304,31,<backoff1>
31942,560338,335,38,pot
31942,560338,373,17,the
31942,560338,390,40,kids
31942,560338,430,27,will
31942,560338,457,32,<eps>
31942,560338,489,31,learn
31942,560338,520,45,<eps>
31942,560338,565,11,to
31942,560338,576,36,<eps>
31942,560338,612,54,take
31942,560338,666,84,<eps>
31942,560338,750,23,care
31942,560338,773,55,<eps>
31942,560338,828,34,of
31942,560338,862,22,<backoff1>
31942,560338,884,31,learning
31942,560338,915,29,<eps>
31942,560338,944,19,to
31942,560338,963,16,grow
31942,560338,979,20,<backoff1>
31942,560338,999,45,six
31942,560338,1044,5,<eps>
31942,560338,1049,20,is
31942,560338,1069,76,learning
31942,560338,1145,3,<eps>
31942,560338,1148,20,to
31942,560338,1168,30,grow
31942,560338,1198,60,plants
31942,560338,1258,5,<eps>
31942,560338,1263,28,each
31942,560338,1291,49,student
31942,560338,1340,39,has
31942,560338,1379,4,<eps>
31942,560338,1383,36,a
31942,560338,1419,60,plant
31942,560338,1479,60,<eps>
31942,560338,1539,37,and
31942,560338,1576,18,a
31942,560338,1594,50,pot
31942,560338,1644,28,<eps>
31942,560338,1672,18,the
31942,560338,1690,40,kids
31942,560338,1730,55,will
31942,560338,1785,49,learn
31942,560338,1834,4,<eps>
31942,560338,1838,15,to
31942,560338,1853,33,take
31942,560338,1886,37,care
31942,560338,1923,19,<eps>
31942,560338,1942,31,of
31942,560338,1973,20,<eps>
31942,560338,1993,34,the
31942,560338,2027,167,<eps>
31942,560338,2194,109,houseplants
31942,560338,2303,25,<eps>
31942,560338,2328,41,as
31942,560338,2369,35,they
31942,560338,2404,51,grow
31942,560338,2455,27,<eps>
31942,560338,2482,78,everyday
31942,560338,2560,31,they
31942,560338,2591,65,will
31942,560338,2656,3,<eps>
31942,560338,2659,39,write
31942,560338,2698,56,<eps>
31942,560338,2754,45,in
31942,560338,2799,18,their
31942,560338,2817,6,<backoff1>
31942,560338,2823,79,around
31942,560338,2902,7,<eps>
31942,560338,2909,30,the
31942,560338,2939,19,<backoff1>
31942,560338,2958,102,journals
31942,560338,3060,53,<eps>
31942,560338,3113,26,as
31942,560338,3139,39,they
31942,560338,3178,39,learn
31942,560338,3217,67,about
31942,560338,3284,32,<eps>
31942,560338,3316,46,<backoff2>
31942,560338,3362,35,<eps>
31942,560338,3397,15,will
31942,560338,3412,21,<eps>
31942,560338,3433,67,write
31942,560338,3500,31,<eps>
31942,560338,3531,36,in
31942,560338,3567,41,<backoff2>
31942,560338,3608,18,<eps>
31942,560338,3626,42,of
31942,560338,3668,22,their
31942,560338,3690,51,plants
31942,560338,3741,63,<eps>
31942,560338,3804,30,at
31942,560338,3834,40,the
31942,560338,3874,15,end
31942,560338,3889,48,<eps>
31942,560338,3937,43,of
31942,560338,3980,14,the
31942,560338,3994,74,school
31942,560338,4068,83,<eps>
31942,560338,4151,49,year
31942,560338,4200,39,<eps>
31942,560338,4239,44,they
31942,560338,4283,31,will
31942,560338,4314,47,take
31942,560338,4361,4,<eps>
31942,560338,4365,22,their
31942,560338,4387,54,plants
31942,560338,4441,46,home
31942,560338,4487,34,<eps>
31942,560338,4521,43,but
31942,560338,4564,49,<eps>
31942,560338,4613,51,for
31942,560338,4664,3,<eps>
31942,560338,4667,84,now
31942,560338,4751,18,<eps>
31942,560338,4769,21,the
31942,560338,4790,113,classroom
31942,560338,4903,3,<eps>
31942,560338,4906,29,is
31942,560338,4935,61,much
31942,560338,4996,54,<eps>
31942,560338,5050,73,greener
31942,560338,5123,119,<eps>
31942,560338,5242,30,with
31942,560338,5272,36,so
31942,560338,5308,3,<backoff1>
31942,560338,5311,85,<eps>
31942,560338,5396,57,so
31942,560338,5453,14,<eps>
31942,560338,5467,53,many
31942,560338,5520,46,different
31942,560338,5566,56,plants
31942,560338,5622,4,<eps>
31942,560338,5626,63,around
31942,560338,5689,20,the
31942,560338,5709,37,room
31942,560338,5746,29,<eps>
32192,564810,0,8,<backoff1>
32192,564810,8,122,<eps>
32192,564810,130,66,has
32192,564810,196,13,<eps>
32192,564810,209,3,<backoff1>
32192,564810,212,43,will
32192,564810,255,15,<backoff1>
32192,564810,270,84,six
32192,564810,354,36,<eps>
32192,564810,390,47,is
32192,564810,437,28,<backoff1>
32192,564810,465,48,<eps>
32192,564810,513,48,will
32192,564810,561,37,learn
32192,564810,598,90,<eps>
32192,564810,688,30,to
32192,564810,718,3,<backoff1>
32192,564810,721,52,grow
32192,564810,773,48,<eps>
32192,564810,821,71,plants
32192,564810,892,49,<eps>
32192,564810,941,55,each
32192,564810,996,55,<eps>
32192,564810,1051,67,student
32192,564810,1118,3,<eps>
32192,564810,1121,67,has
32192,564810,1188,3,<eps>
32192,564810,1191,26,a
32192,564810,1217,42,plant
32192,564810,1259,63,<eps>
32192,564810,1322,71,and
32192,564810,1393,93,<eps>
32192,564810,1486,53,a
32192,564810,1539,3,<backoff1>
32192,564810,1542,46,<eps>
32192,564810,1588,54,six
32192,564810,1642,131,<eps>
32192,564810,1773,46,is
32192,564810,1819,8,<backoff2>
32192,564810,1827,22,<eps>
32192,564810,1849,18,a
32192,564810,1867,66,pot
32192,564810,1933,100,<eps>
32192,564810,2033,17,the
32192,564810,2050,3,<eps>
32192,564810,2053,16,kids
32192,564810,2069,49,will
32192,564810,2118,356,<eps>
32192,564810,2474,55,learn
32192,564810,2529,8,<eps>
32192,564810,2537,48,to
32192,564810,2585,3,<eps>
32192,564810,2588,56,take
32192,564810,2644,38,<eps>
32192,564810,2682,41,care
32192,564810,2723,58,<eps>
32192,564810,2781,35,of
32192,564810,2816,57,the
32192,564810,2873,3,<backoff1>
32192,564810,2876,334,<eps>
32192,564810,3210,66,as
32192,564810,3276,25,<eps>
32192,564810,3301,25,they
32192,564810,3326,29,grow
32192,564810,3355,20,<backoff2>
32192,564810,3375,142,<eps>
32192,564810,3517,27,they
32192,564810,3544,38,<eps>
32192,564810,3582,52,will
32192,564810,3634,56,<eps>
32192,564810,3690,21,write
32192,564810,3711,45,<eps>
32192,564810,3756,23,in
32192,564810,3779,126,<eps>
32192,564810,3905,3,<backoff1>
32192,564810,3908,57,in
32192,564810,3965,160,<eps>
32192,564810,4125,67,their
32192,564810,4192,3,<backoff1>
32192,564810,4195,258,<eps>
32192,564810,4453,50,has
32192,564810,4503,20,<eps>
32192,564810,4523,113,a
32192,564810,4636,3,<eps>
32192,564810,4639,55,plant
32192,564810,4694,79,<eps>
32192,564810,4773,42,and
32192,564810,4815,48,<eps>
32192,564810,4863,19,a
32192,564810,4882,46,pot
32192,564810,4928,10,<eps>
32192,564810,4938,42,the
32192,564810,4980,5,<backoff1>
32192,564810,4985,107,<eps>
32192,564810,5092,74,needs
32192,564810,5166,27,<eps>
32192,564810,5193,11,<backoff1>
32192,564810,5204,45,needs
32192,564810,5249,35,<eps>
32192,564810,5284,49,of
32192,564810,5333,3,<eps>
32192,564810,5336,55,their
32192,564810,5391,6,<backoff2>
32192,564810,5397,56,<eps>
32192,564810,5453,34,their
32192,564810,5487,93,plants
32192,564810,5580,19,<eps>
32192,564810,5599,100,at
32192,564810,5699,179,<eps>
32192,564810,5878,68,the
32192,564810,5946,3,<backoff1>
32192,564810,5949,40,<eps>
32192,564810,5989,55,around
32192,564810,6044,13,<backoff3>
32192,564810,6057,194,<eps>
32192,564810,6251,45,of
32192,564810,6296,16,<eps>
32192,564810,6312,22,the
32192,564810,6334,82,school
32192,564810,6416,5,<eps>
32192,564810,6421,60,year
32192,564810,6481,189,<eps>
32192,564810,6670,22,they
32192,564810,6692,37,will
32192,564810,6729,65,<eps>
32192,564810,6794,45,take
32192,564810,6839,3,<backoff3>
32192,564810,6842,30,<eps>
32192,564810,6872,43,will
32192,564810,6915,53,take
32192,564810,6968,224,<eps>
32192,564810,7192,13,their
32192,564810,7205,164,<eps>
32192,564810,7369,52,plants
32192,564810,7421,62,home
32192,564810,7483,58,but
32192,564810,7541,68,<eps>
32192,564810,7609,7,<backoff1>
32192,564810,7616,51,plant
32192,564810,7667,65,<eps>
32192,564810,7732,22,and
32192,564810,7754,64,<eps>
32192,564810,7818,6,a
32192,564810,7824,92,<eps>
32192,564810,7916,41,pot
32192,564810,7957,83,<backoff>
32205,565044,0,122,<eps>
32205,565044,122,34,room
32205,565044,156,3,<eps>
32205,565044,159,46,six
32205,565044,205,3,<eps>
32205,565044,208,23,is
32205,565044,231,4,<eps>
32205,565044,235,45,learning
32205,565044,280,24,<eps>
32205,565044,304,28,to
32205,565044,332,3,<eps>
32205,565044,335,29,grow
32205,565044,364,57,plants
32205,565044,421,18,<eps>
32205,565044,439,28,each
32205,565044,467,3,<eps>
32205,565044,470,42,student
32205,565044,512,22,has
32205,565044,534,13,a
32205,565044,547,58,plant
32205,565044,605,12,<eps>
32205,565044,617,25,and
32205,565044,642,5,<eps>
32205,565044,647,18,a
32205,565044,665,39,pot
32205,565044,704,47,<eps>
32205,565044,751,15,the
32205,565044,766,36,kids
32205,565044,802,28,<eps>
32205,565044,830,28,will
32205,565044,858,5,<eps>
32205,565044,863,28,learn
32205,565044,891,22,to
32205,565044,913,32,take
32205,565044,945,33,care
32205,565044,978,3,<eps>
32205,565044,981,22,of
32205,565044,1003,22,the
32205,565044,1025,6,<eps>
32205,565044,1031,82,houseplants
32205,565044,1113,13,<eps>
32205,565044,1126,25,as
32205,565044,1151,4,<eps>
32205,565044,1155,27,they
32205,565044,1182,23,<eps>
32205,565044,1205,35,grow
32205,565044,1240,41,<eps>
32205,565044,1281,58,everyday
32205,565044,1339,6,<eps>
32205,565044,1345,31,they
32205,565044,1376,8,<eps>
32205,565044,1384,30,will
32205,565044,1414,30,write
32205,565044,1444,23,in
32205,565044,1467,23,their
32205,565044,1490,28,<eps>
32205,565044,1518,59,journals
32205,565044,1577,33,<eps>
32205,565044,1610,24,as
32205,565044,1634,18,they
32205,565044,1652,37,learn
32205,565044,1689,5,<eps>
32205,565044,1694,33,about
32205,565044,1727,5,<eps>
32205,565044,1732,23,the
32205,565044,1755,21,<eps>
32205,565044,1776,54,needs
32205,565044,1830,12,<eps>
32205,565044,1842,25,of
32205,565044,1867,22,<eps>
32205,565044,1889,22,their
