session,response,sframe,nframes,word
54342,818818,5548,118,<eps>
54342,818818,5666,14,when
54342,818818,5680,9,the
54342,818818,5689,33,seeds
54342,818818,5722,32,fall
54342,818818,5754,10,on
54342,818818,5764,7,the
54342,818818,5771,51,ground
54342,818818,5822,46,<eps>
54342,818818,5868,12,they
54342,818818,5880,30,wait
54342,818818,5910,12,for
54342,818818,5922,37,sun
54342,818818,5959,22,and
54342,818818,5981,50,water
54342,818818,6031,3,<eps>
54342,818818,6034,13,to
54342,818818,6047,48,grow
54342,818818,6095,154,<eps>
54344,818824,0,105,<eps>
54344,818824,105,16,how
54344,818824,121,16,do
54344,818824,137,46,plants
54344,818824,183,34,find
54344,818824,217,45,homes
54344,818824,262,95,<eps>
54344,818824,357,11,i
54344,818824,368,21,saw
54344,818824,389,4,a
54344,818824,393,47,flower
54344,818824,440,36,growing
54344,818824,476,7,in
54344,818824,483,5,a
54344,818824,488,72,sidewalk
54344,818824,560,55,<eps>
54344,818824,615,10,i
54344,818824,625,36,wondered
54344,818824,661,24,how
54344,818824,685,11,the
54344,818824,696,38,plant
54344,818824,734,24,got
54344,818824,758,32,there
54344,818824,790,86,<eps>
54344,818824,876,55,seeds
54344,818824,931,18,<eps>
54344,818824,949,41,travel
54344,818824,990,9,in
54344,818824,999,29,different
54344,818824,1028,38,ways
54344,818824,1066,68,<eps>
54344,818824,1134,24,some
54344,818824,1158,47,seeds
54344,818824,1205,18,<eps>
54344,818824,1223,24,just
54344,818824,1247,25,drop
54344,818824,1272,9,to
54344,818824,1281,9,the
54344,818824,1290,48,ground
54344,818824,1338,73,<eps>
54344,818824,1411,11,the
54344,818824,1422,46,wind
54344,818824,1468,7,<eps>
54344,818824,1475,15,or
54344,818824,1490,54,birds
54344,818824,1544,17,<eps>
54344,818824,1561,31,carry
54344,818824,1592,36,seeds
54344,818824,1628,10,to
54344,818824,1638,19,new
54344,818824,1657,54,places
54344,818824,1711,5,<eps>
54344,818824,1716,65,nearby
54344,818824,1781,3,<eps>
54344,818824,1784,15,or
54344,818824,1799,24,far
54344,818824,1823,39,away
54344,818824,1862,102,<eps>
54344,818824,1964,52,water
54344,818824,2016,9,<eps>
54344,818824,2025,17,can
54344,818824,2042,24,take
54344,818824,2066,30,seeds
54344,818824,2096,11,on
54344,818824,2107,10,a
54344,818824,2117,46,journey
54344,818824,2163,81,<eps>
54344,818824,2244,31,some
54344,818824,2275,40,animals
54344,818824,2315,30,hide
54344,818824,2345,36,seeds
54344,818824,2381,7,in
54344,818824,2388,7,the
54344,818824,2395,49,ground
54344,818824,2444,77,<eps>
54344,818824,2521,33,seeds
54344,818824,2554,18,can
54344,818824,2572,26,stick
54344,818824,2598,12,to
54344,818824,2610,12,an
54344,818824,2622,40,animal's
54344,818824,2662,58,fur
54344,818824,2720,40,<eps>
54344,818824,2760,14,or
54344,818824,2774,14,to
54344,818824,2788,4,a
54344,818824,2792,41,person's
54344,818824,2833,60,socks
54344,818824,2893,93,<eps>
54344,818824,2986,12,when
54344,818824,2998,8,the
54344,818824,3006,38,seeds
54344,818824,3044,28,fall
54344,818824,3072,9,on
54344,818824,3081,7,the
54344,818824,3088,49,ground
54344,818824,3137,40,<eps>
54344,818824,3177,13,they
54344,818824,3190,28,wait
54344,818824,3218,13,for
54344,818824,3231,30,sun
54344,818824,3261,11,and
54344,818824,3272,39,water
54344,818824,3311,12,to
54344,818824,3323,43,grow
54344,818824,3366,106,<eps>
54345,818827,0,310,<eps>
54345,818827,310,31,how
54345,818827,341,22,do
54345,818827,363,48,plants
54345,818827,411,45,find
54345,818827,456,72,homes
54345,818827,528,63,<eps>
54345,818827,591,15,i
54345,818827,606,25,saw
54345,818827,631,12,a
54345,818827,643,46,flower
54345,818827,689,53,growing
54345,818827,742,11,in
54345,818827,753,8,a
54345,818827,761,84,sidewalk
54345,818827,845,35,<eps>
54345,818827,880,11,i
54345,818827,891,45,wondered
54345,818827,936,38,how
54345,818827,974,11,the
54345,818827,985,34,plant
54345,818827,1019,28,got
54345,818827,1047,35,there
54345,818827,1082,75,<eps>
54345,818827,1157,61,seeds
54345,818827,1218,42,travel
54345,818827,1260,9,in
54345,818827,1269,33,different
54345,818827,1302,52,ways
54345,818827,1354,22,<eps>
54345,818827,1376,44,some
54345,818827,1420,45,seeds
54345,818827,1465,36,just
54345,818827,1501,27,drop
54345,818827,1528,14,to
54345,818827,1542,8,the
54345,818827,1550,53,ground
54345,818827,1603,64,<eps>
54345,818827,1667,9,the
54345,818827,1676,30,wind
54345,818827,1706,12,or
54345,818827,1718,53,birds
54345,818827,1771,41,carry
54345,818827,1812,52,seeds
54345,818827,1864,11,to
54345,818827,1875,20,new
54345,818827,1895,58,places
54345,818827,1953,68,nearby
54345,818827,2021,25,<eps>
54345,818827,2046,13,or
54345,818827,2059,32,far
54345,818827,2091,46,away
54345,818827,2137,89,<eps>
54345,818827,2226,59,water
54345,818827,2285,3,<eps>
54345,818827,2288,20,can
54345,818827,2308,30,take
54345,818827,2338,51,seeds
54345,818827,2389,15,on
54345,818827,2404,5,a
54345,818827,2409,57,journey
54345,818827,2466,89,<eps>
54345,818827,2555,41,some
54345,818827,2596,48,animals
54345,818827,2644,40,hide
54345,818827,2684,50,seeds
54345,818827,2734,4,<eps>
54345,818827,2738,11,in
54345,818827,2749,7,the
54345,818827,2756,62,ground
54345,818827,2818,72,<eps>
54345,818827,2890,56,seeds
54345,818827,2946,20,can
54345,818827,2966,45,stick
54345,818827,3011,15,to
54345,818827,3026,13,an
54345,818827,3039,58,animal's
54345,818827,3097,53,fur
54345,818827,3150,16,<eps>
54345,818827,3166,16,or
54345,818827,3182,17,to
54345,818827,3199,7,a
54345,818827,3206,65,person's
54345,818827,3271,3,<eps>
54345,818827,3274,67,socks
54345,818827,3341,87,<eps>
54345,818827,3428,16,when
54345,818827,3444,8,the
54345,818827,3452,52,seeds
54345,818827,3504,18,<eps>
54345,818827,3522,74,fall
54345,818827,3596,8,on
54345,818827,3604,8,the
54345,818827,3612,55,ground
54345,818827,3667,25,<eps>
54345,818827,3692,17,they
54345,818827,3709,33,wait
54345,818827,3742,16,for
54345,818827,3758,59,sun
54345,818827,3817,5,<eps>
54345,818827,3822,17,and
54345,818827,3839,43,water
54345,818827,3882,20,to
54345,818827,3902,40,grow
54345,818827,3942,220,<eps>
54346,818830,0,618,<eps>
54346,818830,618,18,how
54346,818830,636,11,do
54346,818830,647,36,plants
54346,818830,683,35,find
54346,818830,718,58,homes
54346,818830,776,46,<eps>
54346,818830,822,16,i
54346,818830,838,24,saw
54346,818830,862,5,a
54346,818830,867,44,flower
54346,818830,911,40,growing
54346,818830,951,7,in
54346,818830,958,5,a
54346,818830,963,71,sidewalk
54346,818830,1034,31,<eps>
54346,818830,1065,9,i
54346,818830,1074,35,wondered
54346,818830,1109,17,how
54346,818830,1126,10,the
54346,818830,1136,30,plant
54346,818830,1166,30,got
54346,818830,1196,35,there
54346,818830,1231,53,<eps>
54346,818830,1284,33,seeds
54346,818830,1317,36,travel
54346,818830,1353,11,in
54346,818830,1364,32,different
54346,818830,1396,47,ways
54346,818830,1443,30,<eps>
54346,818830,1473,28,some
54346,818830,1501,40,seeds
54346,818830,1541,27,just
54346,818830,1568,25,drop
54346,818830,1593,11,to
54346,818830,1604,8,the
54346,818830,1612,56,ground
54346,818830,1668,35,<eps>
54346,818830,1703,9,the
54346,818830,1712,33,wind
54346,818830,1745,18,or
54346,818830,1763,46,birds
54346,818830,1809,53,carry
54346,818830,1862,43,<eps>
54346,818830,1905,42,seeds
54346,818830,1947,13,to
54346,818830,1960,24,new
54346,818830,1984,44,places
54346,818830,2028,54,nearby
54346,818830,2082,18,or
54346,818830,2100,31,far
54346,818830,2131,47,away
54346,818830,2178,78,<eps>
54346,818830,2256,34,water
54346,818830,2290,18,can
54346,818830,2308,22,take
54346,818830,2330,33,seeds
54346,818830,2363,14,on
54346,818830,2377,5,a
54346,818830,2382,57,journey
54346,818830,2439,29,<eps>
54346,818830,2468,28,some
54346,818830,2496,56,animals
54346,818830,2552,42,hide
54346,818830,2594,33,seeds
54346,818830,2627,15,in
54346,818830,2642,7,the
54346,818830,2649,53,ground
54346,818830,2702,35,<eps>
54346,818830,2737,32,seeds
54346,818830,2769,19,can
54346,818830,2788,33,stick
54346,818830,2821,14,to
54346,818830,2835,12,an
54346,818830,2847,43,animal's
54346,818830,2890,48,fur
54346,818830,2938,4,<eps>
54346,818830,2942,25,or
54346,818830,2967,17,to
54346,818830,2984,5,a
54346,818830,2989,43,person's
54346,818830,3032,60,socks
54346,818830,3092,70,<eps>
54346,818830,3162,17,when
54346,818830,3179,9,the
54346,818830,3188,32,seeds
54346,818830,3220,23,fall
54346,818830,3243,10,on
54346,818830,3253,8,the
54346,818830,3261,44,ground
54346,818830,3305,3,<eps>
54346,818830,3308,11,they
54346,818830,3319,35,wait
54346,818830,3354,9,for
54346,818830,3363,40,sun
54346,818830,3403,18,and
54346,818830,3421,31,water
54346,818830,3452,14,to
54346,818830,3466,45,grow
54346,818830,3511,100,<eps>
54348,818837,0,1014,<eps>
54348,818837,1014,24,how
54348,818837,1038,738,<eps>
54348,818837,1776,3,<backoff1>
54348,818837,1779,20,how
54348,818837,1799,20,do
54348,818837,1819,44,plants
54348,818837,1863,32,find
54348,818837,1895,59,homes
54348,818837,1954,29,<eps>
54348,818837,1983,11,i
54348,818837,1994,28,saw
54348,818837,2022,5,a
54348,818837,2027,47,flower
54348,818837,2074,41,growing
54348,818837,2115,8,in
54348,818837,2123,6,a
54348,818837,2129,72,sidewalk
54348,818837,2201,9,<eps>
54348,818837,2210,11,i
54348,818837,2221,44,wondered
54348,818837,2265,22,how
54348,818837,2287,12,the
54348,818837,2299,32,plant
54348,818837,2331,32,got
54348,818837,2363,38,there
54348,818837,2401,29,<eps>
54348,818837,2430,38,seeds
54348,818837,2468,45,travel
54348,818837,2513,13,in
54348,818837,2526,38,different
54348,818837,2564,53,ways
54348,818837,2617,20,<eps>
54348,818837,2637,28,some
54348,818837,2665,38,seeds
54348,818837,2703,29,just
54348,818837,2732,22,drop
54348,818837,2754,13,to
54348,818837,2767,9,the
54348,818837,2776,59,ground
54348,818837,2835,20,<eps>
54348,818837,2855,11,the
54348,818837,2866,26,wind
54348,818837,2892,10,or
54348,818837,2902,38,birds
54348,818837,2940,33,carry
54348,818837,2973,50,seeds
54348,818837,3023,22,to
54348,818837,3045,26,new
54348,818837,3071,57,places
54348,818837,3128,59,nearby
54348,818837,3187,12,or
54348,818837,3199,32,far
54348,818837,3231,44,away
54348,818837,3275,60,<eps>
54348,818837,3335,32,water
54348,818837,3367,17,can
54348,818837,3384,26,take
54348,818837,3410,32,seeds
54348,818837,3442,15,on
54348,818837,3457,5,a
54348,818837,3462,54,journey
54348,818837,3516,25,<eps>
54348,818837,3541,33,some
54348,818837,3574,49,animals
54348,818837,3623,35,hide
54348,818837,3658,35,seeds
54348,818837,3693,20,in
54348,818837,3713,7,the
54348,818837,3720,64,ground
54348,818837,3784,23,<eps>
54348,818837,3807,35,seeds
54348,818837,3842,20,can
54348,818837,3862,31,stick
54348,818837,3893,12,to
54348,818837,3905,11,an
54348,818837,3916,44,animal's
54348,818837,3960,42,fur
54348,818837,4002,3,<eps>
54348,818837,4005,12,or
54348,818837,4017,20,to
54348,818837,4037,5,a
54348,818837,4042,55,person's
54348,818837,4097,54,socks
54348,818837,4151,32,<eps>
54348,818837,4183,15,when
54348,818837,4198,7,the
54348,818837,4205,38,seeds
54348,818837,4243,26,fall
54348,818837,4269,10,on
54348,818837,4279,7,the
54348,818837,4286,65,ground
54348,818837,4351,5,<eps>
54348,818837,4356,16,they
54348,818837,4372,32,wait
54348,818837,4404,21,for
54348,818837,4425,59,sun
54348,818837,4484,13,<eps>
54348,818837,4497,15,and
54348,818837,4512,49,water
54348,818837,4561,3,<eps>
54348,818837,4564,13,to
54348,818837,4577,40,grow
54348,818837,4617,201,<eps>
54350,818858,0,1765,<backoff1>
54350,818858,1765,123,<eps>
54350,818858,1888,27,how
54350,818858,1915,15,do
54350,818858,1930,38,plants
54350,818858,1968,28,find
54350,818858,1996,56,homes
54350,818858,2052,112,<eps>
54350,818858,2164,12,i
54350,818858,2176,33,saw
54350,818858,2209,3,a
54350,818858,2212,40,flower
54350,818858,2252,32,growing
54350,818858,2284,10,in
54350,818858,2294,4,a
54350,818858,2298,68,sidewalk
54350,818858,2366,33,<eps>
54350,818858,2399,11,i
54350,818858,2410,50,wondered
54350,818858,2460,44,how
54350,818858,2504,3,<eps>
54350,818858,2507,7,the
54350,818858,2514,27,plant
54350,818858,2541,31,got
54350,818858,2572,35,there
54350,818858,2607,127,<eps>
54350,818858,2734,36,seeds
54350,818858,2770,38,travel
54350,818858,2808,12,in
54350,818858,2820,29,different
54350,818858,2849,33,ways
54350,818858,2882,94,<eps>
54350,818858,2976,31,some
54350,818858,3007,52,seeds
54350,818858,3059,31,just
54350,818858,3090,29,drop
54350,818858,3119,9,to
54350,818858,3128,9,the
54350,818858,3137,57,ground
54350,818858,3194,70,<eps>
54350,818858,3264,10,the
54350,818858,3274,48,wind
54350,818858,3322,3,<eps>
54350,818858,3325,13,or
54350,818858,3338,57,birds
54350,818858,3395,41,carry
54350,818858,3436,35,seeds
54350,818858,3471,12,to
54350,818858,3483,20,new
54350,818858,3503,55,places
54350,818858,3558,68,nearby
54350,818858,3626,3,<eps>
54350,818858,3629,14,or
54350,818858,3643,27,far
54350,818858,3670,46,away
54350,818858,3716,85,<eps>
54350,818858,3801,50,water
54350,818858,3851,3,<eps>
54350,818858,3854,21,can
54350,818858,3875,23,take
54350,818858,3898,35,seeds
54350,818858,3933,13,on
54350,818858,3946,6,a
54350,818858,3952,49,journey
54350,818858,4001,94,<eps>
54350,818858,4095,33,some
54350,818858,4128,64,animals
54350,818858,4192,29,hide
54350,818858,4221,34,seeds
54350,818858,4255,11,in
54350,818858,4266,8,the
54350,818858,4274,56,ground
54350,818858,4330,61,<eps>
54350,818858,4391,41,seeds
54350,818858,4432,26,can
54350,818858,4458,51,stick
54350,818858,4509,16,to
54350,818858,4525,13,an
54350,818858,4538,42,animal's
54350,818858,4580,57,fur
54350,818858,4637,11,<eps>
54350,818858,4648,22,or
54350,818858,4670,17,to
54350,818858,4687,5,a
54350,818858,4692,50,person's
54350,818858,4742,58,socks
54350,818858,4800,78,<eps>
54350,818858,4878,14,when
54350,818858,4892,8,the
54350,818858,4900,37,seeds
54350,818858,4937,52,fall
54350,818858,4989,10,on
54350,818858,4999,7,the
54350,818858,5006,54,ground
54350,818858,5060,19,<eps>
54350,818858,5079,16,they
54350,818858,5095,35,wait
54350,818858,5130,11,for
54350,818858,5141,51,sun
54350,818858,5192,7,<eps>
54350,818858,5199,13,and
54350,818858,5212,43,water
54350,818858,5255,14,to
54350,818858,5269,40,grow
54350,818858,5309,373,<eps>
54360,818953,0,230,<eps>
54360,818953,230,24,how
54360,818953,254,15,do
54360,818953,269,37,plants
54360,818953,306,31,find
54360,818953,337,62,homes
54360,818953,399,71,<eps>
54360,818953,470,13,i
54360,818953,483,25,saw
54360,818953,508,3,a
54360,818953,511,41,flower
54360,818953,552,33,growing
54360,818953,585,7,in
54360,818953,592,4,a
54360,818953,596,72,sidewalk
54360,818953,668,43,<eps>
54360,818953,711,8,i
54360,818953,719,35,wondered
54360,818953,754,16,how
54360,818953,770,9,the
54360,818953,779,37,plant
54360,818953,816,26,got
54360,818953,842,36,there
54360,818953,878,60,<eps>
54360,818953,938,39,seeds
54360,818953,977,39,travel
54360,818953,1016,10,in
54360,818953,1026,36,different
54360,818953,1062,53,ways
54360,818953,1115,35,<eps>
54360,818953,1150,31,some
54360,818953,1181,39,seeds
54360,818953,1220,26,just
54360,818953,1246,27,drop
54360,818953,1273,10,to
54360,818953,1283,8,the
54360,818953,1291,50,ground
54360,818953,1341,57,<eps>
54360,818953,1398,8,the
54360,818953,1406,38,wind
54360,818953,1444,15,or
54360,818953,1459,52,birds
54360,818953,1511,32,carry
54360,818953,1543,37,seeds
54360,818953,1580,13,to
54360,818953,1593,24,new
54360,818953,1617,51,places
54360,818953,1668,55,nearby
54360,818953,1723,13,or
54360,818953,1736,30,far
54360,818953,1766,40,away
54360,818953,1806,72,<eps>
54360,818953,1878,42,water
54360,818953,1920,14,can
54360,818953,1934,24,take
54360,818953,1958,34,seeds
54360,818953,1992,10,on
54360,818953,2002,7,a
54360,818953,2009,46,journey
54360,818953,2055,66,<eps>
54360,818953,2121,34,some
54360,818953,2155,38,animals
54360,818953,2193,31,hide
54360,818953,2224,34,seeds
54360,818953,2258,7,in
54360,818953,2265,9,the
54360,818953,2274,56,ground
54360,818953,2330,76,<eps>
54360,818953,2406,36,seeds
54360,818953,2442,17,can
54360,818953,2459,29,stick
54360,818953,2488,12,to
54360,818953,2500,9,an
54360,818953,2509,40,animal's
54360,818953,2549,57,fur
